height,txhash,code,gas_wanted,gas_used,timestamp,@type,poolId,sender,shares,token0_denom,token0_amount,token1_denom,token1_amount
4708371,AB340C48DA741304E4B132A9C28E76A664E39A3AC23DAFAFB10433535728F361,0,130000,97492,2022-06-07T18:40:58Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1l5wfk5te87el4ptwtz96cmx762ehk4p5up7qqn,70147763763261377700,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,363293341,uosmo,323271081
4708371,AB340C48DA741304E4B132A9C28E76A664E39A3AC23DAFAFB10433535728F361,0,130000,97492,2022-06-07T18:40:58Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1l5wfk5te87el4ptwtz96cmx762ehk4p5up7qqn,70147763763261377700,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,363293341,uosmo,323271081
4708371,78ABC16403EFED2C81528FAD9A1E8D87E887EE4A28F5B7F7276E8FF7DC0B2CC2,0,938174,472354,2022-06-07T18:40:58Z,/osmosis.gamm.v1beta1.MsgExitPool,658,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,70627089177669950835939,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,371331185019,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,77565913517
4708371,9757975FBE76F2B629A88F1C734036F2A169DC39459B2D107F533143348DF1ED,0,130000,97412,2022-06-07T18:40:58Z,/osmosis.gamm.v1beta1.MsgExitPool,577,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,65646996760478816,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,178963711,uosmo,13363940
4708372,12F2A19E90E882771DE9552D096AF65427084A20638D5313CD00BA750E16C696,0,278697,256779,2022-06-07T18:41:04Z,/osmosis.gamm.v1beta1.MsgExitPool,679,osmo1mk2m99mjjujrwzskm2nfxty40jvfzhaguwurm3,2627933470574049742,ibc/0E43EDE2E2A3AFA36D0CD38BDDC0B49FECA64FA426A82E102F304E430ECF46EE,8458607777723828481,ibc/8242AD24008032E457D2E12D46588FD39FB54FB29680C6C7663D296B383C37C4,7447922
4708376,9E9C369C4E9EF446BA3205641DF598F229DC8D97DB9FE29B88ADB19751F73B81,0,130000,97492,2022-06-07T18:41:30Z,/osmosis.gamm.v1beta1.MsgJoinPool,605,osmo1k4lyp0dsd5srnxdjzwxdldkm23sx7pxxejgztq,404437966823254328109,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,2289322574,uosmo,93425
4708377,5D009166C26C204EA6A01E79BEEEC1C46301CD4CB140FC7ABB2BCB00DD0E41D3,0,240000,121376,2022-06-07T18:41:37Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1ntjukg6eqks0wxckw6x5t0j890pewv59x8r8mh,338922567682629,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,71309240,uosmo,2002536
4708378,A90332B6326B6281BB5BEC32F3A4098E724310880F93EC1ECC9CA3935CDA6F24,0,250000,104021,2022-06-07T18:41:43Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1ncg4h3vhcdl5cx8xugee5x508glugww3cf259q,6096847341741002854,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,1996395267,uosmo,101860
4708382,F93E027A4374AC5F60C790BA301EE01C99CF30E1E0B10925649B5E1DED8B41A0,0,500000,153839,2022-06-07T18:42:07Z,/osmosis.gamm.v1beta1.MsgJoinPool,674,osmo10cyfmcrqmfx2pjmc8zfth5uhv3c8ngvfjcf7w6,4843815243769087,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,15620122116934994,uosmo,13883
4708382,F93E027A4374AC5F60C790BA301EE01C99CF30E1E0B10925649B5E1DED8B41A0,0,500000,153839,2022-06-07T18:42:07Z,/osmosis.gamm.v1beta1.MsgJoinPool,674,osmo10cyfmcrqmfx2pjmc8zfth5uhv3c8ngvfjcf7w6,4843815243769087,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,15620122116934994,uosmo,13883
4708383,37FDA1C1C583F3AD3B984EFCCAC834EBA078D9077B9426F091853E74189E817A,0,456036,231397,2022-06-07T18:42:13Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo1f0ve4ywdf6jurmkr5zhy47pggrznjmea4vp38z,18461764653463746603,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,256248,uosmo,2006215
4708385,A7F64090157CDEA2E33CBAD311E95739CE303DEB11E0F12C6DD6D19971B235A4,0,240000,95914,2022-06-07T18:42:25Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo1pzzdvazgat8t9epvh2n5xn6wk4zcfc54xe3k09,17178973038659717919894,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,55142380665671143981,uosmo,10249998
4708391,53D880535DF7A3FDFEF7649EE280E57E62E651B43394B85DDD058EC1597A6B77,0,406665,342306,2022-06-07T18:43:05Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo1fapqgamx3c8za8d3z56sydjtjygyu0ly4ud30a,6758235236240885831279,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,21693099999999945523,uosmo,4032365
4708391,69E9447686399EC09F2937BF98EDCC5B9C83832D72C3781A00EEC9C247958371,0,500000,155654,2022-06-07T18:43:05Z,/osmosis.gamm.v1beta1.MsgJoinPool,3,osmo1f0ve4ywdf6jurmkr5zhy47pggrznjmea4vp38z,56271567850105414504,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1876688,uosmo,576507
4708392,1EF6DCD665717E2F335D667B4C4AB85C8559A176CC15E70830B8180CB2ECE9D0,0,500000,162594,2022-06-07T18:43:11Z,/osmosis.gamm.v1beta1.MsgExitPool,669,osmo1szv2gzvmk27sgpeajhtjdmexl38kxpkxxqsed5,35625265365542989018,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,34070028,uosmo,2244556
4708392,1EF6DCD665717E2F335D667B4C4AB85C8559A176CC15E70830B8180CB2ECE9D0,0,500000,162594,2022-06-07T18:43:11Z,/osmosis.gamm.v1beta1.MsgExitPool,669,osmo1szv2gzvmk27sgpeajhtjdmexl38kxpkxxqsed5,35625265365542989018,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,34070028,uosmo,2244556
4708397,FFC93350E98E1B25D62371DC9D699447107A71A40978665466D92DB18426A496,0,250000,101431,2022-06-07T18:43:42Z,/osmosis.gamm.v1beta1.MsgExitPool,601,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,995463298885343239,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,71951172,uosmo,20715846
4708397,E0043F47CA37593FA93D0D81D07886A777B8195157B4A511C175E7196EFA3FA4,0,250000,61573,2022-06-07T18:43:42Z,/osmosis.gamm.v1beta1.MsgJoinPool,648,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,9228507774661946637208,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,29622029211814542370,uosmo,5506213
4708397,4B748C69387166CBDEB229D919A76F1344B4AA0355C6FB8A0F9186A52F5C79ED,0,500000,154440,2022-06-07T18:43:42Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1ntjukg6eqks0wxckw6x5t0j890pewv59x8r8mh,22472667511766595297,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2421154013242404507,uosmo,4592477
4708398,6830E421BBC2D8E920DA16BB2773214D19D49E48A45D973703CD4134D5FEDBFA,0,250000,100913,2022-06-07T18:43:48Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1fvgm5nnpmpx4755nxtkz95mjttzn7ru0x8qu06,3557160036636,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,748424,uosmo,21017
4708399,4B5C0987AB93945CF6FBA25D9B72C715B4FEC6B16C92C801FDEFA535F4A79351,0,240000,136929,2022-06-07T18:43:55Z,/osmosis.gamm.v1beta1.MsgJoinPool,690,osmo1f0ve4ywdf6jurmkr5zhy47pggrznjmea4vp38z,4109921281620486668,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,7175000,uosmo,541114
4708408,A58C65017F49CB65393F99A4006EBE10EE4715040291B75FB82CF6F6E5238FAC,0,300000,185949,2022-06-07T18:44:50Z,/osmosis.gamm.v1beta1.MsgJoinPool,611,osmo18fl9zr2luz5sff0kkd5h27sn5mk9g3gje6ds93,1159286961167375121,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,98151,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,27181767
4708408,A58C65017F49CB65393F99A4006EBE10EE4715040291B75FB82CF6F6E5238FAC,0,300000,185949,2022-06-07T18:44:50Z,/osmosis.gamm.v1beta1.MsgJoinPool,611,osmo18fl9zr2luz5sff0kkd5h27sn5mk9g3gje6ds93,1159286961167375121,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,98151,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,27181767
4708408,A58C65017F49CB65393F99A4006EBE10EE4715040291B75FB82CF6F6E5238FAC,0,300000,185949,2022-06-07T18:44:50Z,/osmosis.gamm.v1beta1.MsgJoinPool,611,osmo18fl9zr2luz5sff0kkd5h27sn5mk9g3gje6ds93,1159286961167375121,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,98151,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,27181767
4708410,533C723C656045D60EB5EB90E384AED1F96376D8133DEA015DC719D9FEFF0117,0,130000,97659,2022-06-07T18:45:02Z,/osmosis.gamm.v1beta1.MsgJoinPool,662,osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,724028516713828035,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,93686097598,uosmo,783169
4708413,1E278FC71EA42260B40F5EBA01553BEDF9072CFA95F5EFC2B422B2F13E157C79,0,940166,473449,2022-06-07T18:45:25Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo12hrhl7jv3jsdpknm2402c9cr0ksfzpexlau82x,103980099321273,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,21877366,uosmo,614369
4708414,6EA28F8D1FACCB43E0BFC8F45639766CA5C59E0EA6EC624C31AEBB80A4355C41,0,240000,102105,2022-06-07T18:45:31Z,/osmosis.gamm.v1beta1.MsgExitPool,6,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,873414827774234742117309,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,1888618,ibc/9712DBB13B9631EDFA9BF61B55F1B2D290B2ADB67E3A4EB3A875F3B6081B3B84,27254064383
4708417,6954D9FD55F0E58C1B3366512D1FC19280C5F4F706B55348A5C07F209733EC61,0,500000,61498,2022-06-07T18:45:50Z,/osmosis.gamm.v1beta1.MsgJoinPool,712,osmo1v6jsvgjtelwh4t88wv3nc6hhz9j5y6vz74zwfe,54388431672729433,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1537,uosmo,410077
4708423,7D0B06DC3AFFF44DE541125AE6EE26DEB193E8E08DD8CCFFDF6BC42233705901,0,240000,122028,2022-06-07T18:46:27Z,/osmosis.gamm.v1beta1.MsgJoinPool,722,osmo1fvgm5nnpmpx4755nxtkz95mjttzn7ru0x8qu06,20826477917872852939,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2241563388085690399,uosmo,4260300
4708424,6EC4C7488348584961A7513E6543195089904A434E86431D48254C4BC6D4001F,0,903954,455343,2022-06-07T18:46:33Z,/osmosis.gamm.v1beta1.MsgExitPool,611,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,50865054954450708182,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,4096583,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1134428264
4708424,DA30C1091D38FAEA65513EA85CF086ADA45A4977A51ABC2CCD3519DDEE865CDD,0,450000,328808,2022-06-07T18:46:33Z,/osmosis.gamm.v1beta1.MsgExitPool,678,osmo1trc5cehaqgsw74x3d0xekf0k4e0xs80w95cvh0,128328715756498102,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,632682,uosmo,562096
4708432,EF6A617B9BF29401E84BA3951CAA45A5C9B5EE5C8FD91BF6A139A0B8AFA91FBA,0,200704,185986,2022-06-07T18:47:23Z,/osmosis.gamm.v1beta1.MsgExitPool,648,osmo14tfct2avejv3fyv9z0jvrze48ufa53pft2359u,11207717604892473463179,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,34221163582734266657,uosmo,6360716
4708432,E6B69C8F3FC8D4BFEA35CDDA5BF50D03FD04E50A74CCB7A361E5AC24346347EF,0,450000,385215,2022-06-07T18:47:23Z,/osmosis.gamm.v1beta1.MsgExitPool,631,osmo16mdmh3lfphnmqzn20c59x75nfhfktfz9wexzep,112168957941490072892,ibc/297C64CC42B5A8D8F82FE2EBE208A6FE8F94B86037FA28C4529A23701C228F7A,300594,uosmo,4027955
4708433,DFFCB43DFFF1625257629E234907943260E8E2DDC84808DEA9BB5AEFB9C54E6A,0,250000,97979,2022-06-07T18:47:29Z,/osmosis.gamm.v1beta1.MsgJoinPool,9,osmo1pv8a4jpkem62n6x8ml8tsf4gr2mk2lcv24vydp,29229191623622883065481,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,25652021472,uosmo,39942663
4708434,E2177316BD9214706E1C57EA3AE485439548E7E4496C01A74BDB5118F6AA6785,0,300000,217662,2022-06-07T18:47:35Z,/osmosis.gamm.v1beta1.MsgJoinPool,1,osmo12hrhl7jv3jsdpknm2402c9cr0ksfzpexlau82x,21079890758114419679,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,292544,uosmo,2291076
4708435,9D74296FC02837CE3C486E1A0462FC7B0BA18F71D6DF814D82891C6CEA322A55,0,250000,232528,2022-06-07T18:47:41Z,/osmosis.gamm.v1beta1.MsgJoinPool,669,osmo1aekcc7v4c6vxvcx5njmer68y8rrln7jxphygvn,7488753116551650643,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,7532677,uosmo,495787
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,1EC090E8CDC253691C38481604F19378AC384ECFB234FC51925D644C841A3B36,0,100000,72863,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1nwdy6krc9ulf85qdsd6dv5qfhwsu0xkxpf3tnw,97431734137067,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,20500139,uosmo,575663
4708436,5873540DFC6EBF0E68FC1413E2C1A3CB0DA90B03295BD78079BA329855061CDD,0,250000,185190,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,3,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,355691528783231699741,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,11283824,uosmo,3466339
4708436,5873540DFC6EBF0E68FC1413E2C1A3CB0DA90B03295BD78079BA329855061CDD,0,250000,185190,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,3,osmo1njxc26m647qh6f7d7f07m9pxrrhrjg8qc3mfcw,355691528783231699741,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,11283824,uosmo,3466339
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,3F56E08F8B1F27E660A97BD104281D3DE43DBED17E699F3ABBFD93AFBF335670,0,240000,95530,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgExitPool,604,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,6390823796751450,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1279069069,uosmo,35917502
4708436,4240FD85987320BBA536E5B9D9CBF4B3FC993D91EAC6A741FB7D5607B1B9E0B4,0,250000,61518,2022-06-07T18:47:47Z,/osmosis.gamm.v1beta1.MsgJoinPool,719,osmo1gw6xkw2pvxtt3ea83gs7gdhv7zvhzmk9yyl3xk,13717979294347428647610,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,626421778,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,360840081
4708445,BA106EDCC6CA4285BA8659A358340343406A43DE15A4C02741F00542B6172A1B,0,490961,449701,2022-06-07T18:48:47Z,/osmosis.gamm.v1beta1.MsgExitPool,573,osmo1w7wl545shmmlwwqhdwcju7er45nadq4cuu5l5w,558966814929619762,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,1141858251,uosmo,16509054
4708446,79187A9EA175479D75576A2429CB51E921F770726D4518BE6F6907072659F0DA,0,600000,341323,2022-06-07T18:48:53Z,/osmosis.gamm.v1beta1.MsgJoinPool,3,osmo19l9wsymdh3mp7munzrlk8rs03ttnu2uaujyktu,146359780837936888527,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,4881167,uosmo,1499472
4708449,80DD66419AA10FF11B26FBCAC2E677C6C8FC5952116AF8B38C7B9AA6342E8706,0,250000,185931,2022-06-07T18:49:17Z,/osmosis.gamm.v1beta1.MsgExitPool,498,osmo15gc74yxgklqx5vr0qe9r9tr2npg7dp62tg8jc7,4975780568298961339,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2137711,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,5238485
4708449,80DD66419AA10FF11B26FBCAC2E677C6C8FC5952116AF8B38C7B9AA6342E8706,0,250000,185931,2022-06-07T18:49:17Z,/osmosis.gamm.v1beta1.MsgExitPool,498,osmo15gc74yxgklqx5vr0qe9r9tr2npg7dp62tg8jc7,4975780568298961339,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2137711,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,5238485
4708449,80DD66419AA10FF11B26FBCAC2E677C6C8FC5952116AF8B38C7B9AA6342E8706,0,250000,185931,2022-06-07T18:49:17Z,/osmosis.gamm.v1beta1.MsgExitPool,498,osmo15gc74yxgklqx5vr0qe9r9tr2npg7dp62tg8jc7,4975780568298961339,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2137711,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,5238485
4708449,D4E30DA324D2AB8877DBA4E9A18F908AF30F937F085D1A5CEBF8FD2279303EEB,0,546105,456901,2022-06-07T18:49:17Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1uandpfn8av3mg2lyqms2xtkwaffmggtsvzzk9y,435743223607980,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,91677970,uosmo,2574666
4708449,D4E30DA324D2AB8877DBA4E9A18F908AF30F937F085D1A5CEBF8FD2279303EEB,0,546105,456901,2022-06-07T18:49:17Z,/osmosis.gamm.v1beta1.MsgJoinPool,604,osmo1uandpfn8av3mg2lyqms2xtkwaffmggtsvzzk9y,435743223607980,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,91677970,uosmo,2574666
4708455,FD614E41F3E679CD1E18DA86A5C5902CC0E518B7D9C99ED1961F9E491879E01D,0,500000,156207,2022-06-07T18:49:54Z,/osmosis.gamm.v1beta1.MsgExitPool,561,osmo1mv3m6suzag4xeazt275x7seu2rngz73qxflaek,955180629161211480624,ibc/0EF15DF2F02480ADE0BB6E85D9EBB5DAEA2836D3860E9F97F9AADE4F57A31AA0,310784111158,uosmo,16060724
4708462,AC6A5AB3FF5DA9053C2430FC638C47E039FF80F41BA4220C4260636C40B03E93,0,450000,105142,2022-06-07T18:50:37Z,/osmosis.gamm.v1beta1.MsgJoinPool,678,osmo1akm0t858fwhk73982p9wz53hwvvvl4a5gc25lq,268612532326414482,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1394416,uosmo,1234950
4708465,EECD030EB1EF164208F3508B604443BB3677C1285DB665A5F02FC4EB80550809,0,2000000,1154931,2022-06-07T18:50:55Z,/osmosis.gamm.v1beta1.MsgExitPool,704,osmo18v85clkgwzvuugp03xf4e4etl5qqqtc7mxzv56,314115220307725346,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,2349726914006738,uosmo,3722039
