block,code,msg_type,sender,pool_id,share_out,denom_1,amount_1,denom_2,amount_2
4708269,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,641,9442039929366830546,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,3741808,uosmo,99579
4708269,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j2exvgumqhutx6s9gl2n40lenkslgvunyen4aq,601,5773664045893353,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,284929,uosmo,82357
4708270,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1t3v309m87vdc5zc9d365yjwk4y76rq9lplxl6h,719,301053382455933380435,ibc/A0CC0CF735BFB30E730C70019D4218A1244FF383503FF7579C9201AB93CA9293,10322490,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,5938421
4708281,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,625,510576894657409627301,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,43200210,uosmo,467973
4708285,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1yrgrvmawrtvyzf7hhu2m3qchqm80k2gl7gg9ux,601,821913707990277,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,40562,uosmo,11724
4708285,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13cdx2t5catd38llnl9yvrurx000p28gl2snxny,601,6475208940173785,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,319550,uosmo,92364
4708287,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1q0wc3ps7ehwayy372slg2eqf6fzgqdrne9d4tj,9,34624482330982182619520,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,19795885913,uosmo,30744580
4708287,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cu674e4ezhs4drg6sxn3d32mv7h3r2ns9v9mvj,577,31423809112310656,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,58594537,uosmo,4376878
4708287,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,605,748900718244661659734,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,2756810932,uosmo,112608
4708288,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13cdx2t5catd38llnl9yvrurx000p28gl2snxny,621,5397286347271128,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,21723201,uosmo,7535
4708290,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gf5rf3p4k0q25fvl70xvaalwwularl4y9ddu8m,601,64229426969951762,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,3169702,uosmo,916184
4708291,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1h9l0ux3jsz7tmgprgryh352xx6cgsq5uj4vem7,690,972062728658837212,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,1071000,uosmo,85896
4708293,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo18l494z97ax2qy2cccpny4msh527447y8dm88kw,712,38937456149542247,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,717,uosmo,191064
4708297,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13cdx2t5catd38llnl9yvrurx000p28gl2snxny,641,17309077537640827434,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,6859352,uosmo,182549
4708301,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gf5rf3p4k0q25fvl70xvaalwwularl4y9ddu8m,604,87239462243695,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,11943478,uosmo,335445
4708302,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,648,1531294030524865476125,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,4795444159662799054,uosmo,891345
4708302,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19aazmkggrjrqpcrgt8g9fg86f8sauncksu39sa,648,221518767904551247372,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,693714505919854324,uosmo,128943
4708303,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15el7ragrcdvnl53g4kk530hg0kuxsn6t7dzltu,712,489253003007392570,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,9000,uosmo,2400420
4708305,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16fs7jpxqarf4lj2a7y6l922g3agrfqs0ncth7r,722,22763733664352186232,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,1567679120759733558,uosmo,3080953
4708310,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo127uhn5mlkglw94gn8qvu7zv50pdz55vq0edgcw,604,37250002569827,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,5099691,uosmo,143230
4708311,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1r9kg3dj3jmnfywvuhml8fn9r0dcmfffhgvq886,704,187376286862504429,ibc/EA1D43981D5C9A1C4AAEA9C23BB1D4FA126BA9BC7020A25E0AE4AA841EA25DC5,956892079371692,uosmo,1521517
4708314,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo15ucwh4qtwfah3hq2y5pw28jnz8x4n73flt8h6w,722,20657070614080415444,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,2146760597500936156,uosmo,4165845
4708314,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wee624lpnwccdppyt2kdfys6rvr9xyvu7cee3x,611,157836274903219067,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,8691,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,2409550
4708318,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,619,65221583929938138,ibc/EA4C0A9F72E2CEDF10D0E7A9A6A22954DB3444910DB5BE980DF59B05A46DAD1C,767349,uosmo,13976
4708319,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c0mqqtewyu6ftuea3sfr3xvc0wnltuwqu7kl0s,641,2705861521036617977,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,1072299,uosmo,28538
4708321,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tt924uz4d779jssenp2v3lxecqsya54pxrr8zd,1,29216653383443179043,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,263665,uosmo,2067020
4708323,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,643,1114611832550717775,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,879932,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,258000000
4708324,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1saz2nvwyr87aqu60qc4gmnfl3s4s0qquaac4sq,3,48192368827522135834,ibc/1480B8FD20AD5FCAE81EA87584D269547DD4D436843C1D20F15E00EB64743EF4,1045732,uosmo,321229
4708324,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1e5gs2d2trnz8vwvr0hmx6md5fdml6spzua4rft,722,55262867443670198503,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,3820076541189555736,uosmo,7451707
4708329,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1saz2nvwyr87aqu60qc4gmnfl3s4s0qquaac4sq,601,40253488614952063,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,1986357,uosmo,574226
4708330,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wee624lpnwccdppyt2kdfys6rvr9xyvu7cee3x,641,17901322607624209074,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,7094049,uosmo,188795
4708331,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j44wrmq85k9yzpna8n34er3skx02mgxs84ju0y,601,5459123043072602,ibc/EA3E1640F9B1532AB129A571203A0B9F789A7F14BB66E350DCBFA18E1A1931F0,269388,uosmo,77876
4708332,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gj236xtjfyvcqzthagz5xdlvgnt6r2y502vayu,9,1008344868388628170697,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,576684179,uosmo,895053
4708335,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,625,7426783206766457439,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,629314,uosmo,6797
4708335,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1gmnw6zf6260ynpfyxy2hn8yrdnydjc8rlnl6dc,678,386832721847419507,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1308248,uosmo,1155588
4708338,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j44wrmq85k9yzpna8n34er3skx02mgxs84ju0y,641,7443470756672096094,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,2949745,uosmo,78502
4708350,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1qaag7emlflgyxddkf3zqhgtzyyq0d37rsvyjcz,605,50858418361103284792,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,187118424,uosmo,7652
4708351,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo14z380vc49lz23jjv03kkl6ju2pjykmkmd0ffar,577,10051121536106478,ibc/B547DC9B897E7C3AA5B824696110B8E3D2C31E3ED3F02FF363DCBAD82457E07E,18741196,uosmo,1400008
4708352,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,602,8358736134286353,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,2492584387,uosmo,86184
4708355,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,648,5841595040218222847926,ibc/8061A06D3BD4D52C4A28FFECF7150D370393AF0BA661C3776C54FF32836C3961,12199999999999218804,uosmo,2267612
4708358,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1k8hh0ncad93ymc2h25p63xp2l0awa9yswqe78z,602,68246632351765,ibc/7A08C6F11EF0F59EB841B9F788A87EC9F2361C7D9703157EC13D940DC53031FA,20360837,uosmo,704
4708358,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo10fany9428zm9v3wuq2mdxuahqr28naxsg23h6y,690,907625859135682339,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,999997,uosmo,80202
4708361,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13m234cygarlj6j9jvfkeec22yzps8u5cpeumg3,722,3339340575620998157,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,231231546119117535,uosmo,449506
4708366,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,573,735673031471593,ibc/4E5444C35610CC76FC94E7F7886B93121175C28262DDFDDE6F84E82BF2425452,1027613,uosmo,14867
4708367,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1k8hh0ncad93ymc2h25p63xp2l0awa9yswqe78z,604,7080129596511,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,969295,uosmo,27224
4708368,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,653,15478854545908595162,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,220000,uosmo,1366199
4708369,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,1,14136383942322280008,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,127565,uosmo,1000192
4708371,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1hmqf5d6z53akxurv4r2e5cu0f0mfzefs03lat7,1,99716888847366361895,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,899828,uosmo,7055266
4708375,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfwgrejv,9,2606979642439889012888,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,1490962446,uosmo,2314073
4708375,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1cyfvy9kudezn99pdryu5umy9y8y8hzptpqrau8,674,826276288445329280,ibc/0CD3A0285E1341859B5E86B6AB7682F023D03E97607CCC1DC95706411D866DF7,2607886807530323923,uosmo,2303126
4708377,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1s4a3wg4mua63tsmpaa2tf6f8z609ge6slyh9sx,604,315729651457643,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,43224514,uosmo,1214020
4708377,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1aval5kjrhvzz3gk0nkr7g7gn7ypxys97yx67ce,1,14905193038281976315,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,134501,uosmo,1054600
4708380,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,613,10022357806590040,ibc/E7B35499CFBEB0FF5778127ABA4FB2C4B79A6B8D3D831D4379C4048C238796BD,198257,uosmo,6929
4708380,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mwzknw73v689tk45caja8cq3r96dvshe7fluve,9,1138809553223410163834,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,651298217,uosmo,1010858
4708386,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1fvtc7hadldx3y7fymq6v7xutws3yy6p3nfnknd,1,20639522133813687788,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,186249,uosmo,1460300
4708392,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo175fm40ejc9svlampmjee3ee3wzn6qj55nvl7rv,2,1073715114324583489117,uion,1461,uosmo,292022
4708395,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,621,4284353175257350,ibc/307E5C96C8F60D1CBEE269A9A86C0834E1DB06F2B3788AE4F716EDB97A48B97D,17243064,uosmo,5981
4708395,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1wzczvtlmgedtgrl2vkuydp07ln6s6t49l9nyaw,678,515420569601957158,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1742680,uosmo,1540117
4708397,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo192pxz2vc4hcmg84p60n3ruq66w52dkq7a5vkp3,497,29826569597275795632,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,19035916,uosmo,60082488
4708399,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1mj4c3whfpphcsw0m2vu6g9r0d6pgv8cfwgrejv,1,684799071742905758164,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,6179594,uosmo,48450871
4708406,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tsly3y50lj5s87cj3u587c29gf563cu0wgcmng,625,1225730296096627348,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,104030,uosmo,1120
4708407,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo17g62hzm8yh3nm2uwfqwpe0cj7ru0crgpjl7n9u,497,5838341470536269651,ibc/46B44899322F3CD854D2D46DEEF881958467CDD4B3B10086DA49296BBED94BED,3726039,uosmo,11760879
4708412,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo13lfw7wmj0hehevfv0zafhy2zjvgvwnu9lu39lg,9,15736491992047107429,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,9000000,uosmo,13969
4708415,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tsly3y50lj5s87cj3u587c29gf563cu0wgcmng,641,712853782072462523,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,282497,uosmo,7518
4708416,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1eftlpu2vwzpuwtr9pwms75uendae8pqdpktn2v,678,8622883922816488847,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,29150205,uosmo,25769819
4708416,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12zrmvcgrtafpcat3wh3umfqjc8td83p2r8qqml,678,529547530405997080,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,1790167,uosmo,1582572
4708422,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1u9eqmr8g5n25fv9mycnhxwlgg4r44l9qhjhwtg,604,7434767225754,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,1017371,uosmo,28601
4708423,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dvwyzspj43vrdffqm0rmj9fa0aqnalqpad5sva,722,2903297723652125121378,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,200020042897642370598,uosmo,392883358
4708423,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1j07lm6qjtsrptf290zqh9k2tes44uhdy44qtec,1,14203721078876447245,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,128177,uosmo,1004921
4708428,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12nqeetvh4vhevc3scevngaz6ju24h2p88c9nxu,681,1887001988411067348089,ibc/5D1F516200EE8C6B2354102143B78A2DEDA25EDE771AC0F8DC3C1837C8FD4447,146285453949019326037,uosmo,19048567
4708434,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1p38ngyxwmrfrthmjkwe4arcvhreehee86v7swl,712,638261840733226089,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,11741,uosmo,3131526
4708437,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1lr69fl7fxks469fu2wnvrd0p3hq4ucnjcgdheg,678,1191789460852556189,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,4027597,uosmo,3562873
4708446,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19fmcwma6c0x7mdf8l6le0477vvwp4cv7wy4uzj,678,16826764906047505,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,56865,uosmo,50305
4708448,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16sw3enjmxnfwuz46tfz9zfu8vh4kjay59et3mz,690,2596712244809561653,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,2862041,uosmo,229458
4708449,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vqh4u8nuyx2memun5vtu4d0cdlmgsnluntjh06,629,360956346255439,ibc/8318FD63C42203D16DDCAF49FE10E8590669B3219A3E87676AC9DA50722687FB,20871734731103921470,uosmo,163281
4708450,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo19mea5ax9svvypex0p3jretm7yex4m6870wan9s,712,12419627080674458,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,229,uosmo,60997
4708450,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,662,55469538645932541,ibc/41999DF04D9441DAC0DF5D8291DF4333FBCBA810FFD63FDCE34FDF41EF37B6F7,4669063675,uosmo,39028
4708454,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo192pxz2vc4hcmg84p60n3ruq66w52dkq7a5vkp3,678,26747663388977794296,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,90350385,uosmo,79999930
4708461,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo192sqr9wuhapxdm6hhsmc55v4472wgz64n6uynk,712,24406885320941064593,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,448883,uosmo,119763437
4708462,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1eftlpu2vwzpuwtr9pwms75uendae8pqdpktn2v,678,2669428005370215854,ibc/D189335C6E4A68B513C10AB227BF1C1D38C746766278BA3EEB4FB14124F1D858,9016970,uosmo,7984004
4708463,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16d4pfxh0uehpu8q2f284de9ecpeanp60hwk4jd,712,1708702907170735041,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,31426,uosmo,8384428
4708468,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,653,1321376716638074700,ibc/C2A2E9CA95DDD4828B75124B5E27B8401C7D8493BC48353D418CBFC04565899B,18779,uosmo,116617
4708472,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo195z08s2qj0em8pzyyaqm5l29p0w9vrdevl7cdt,604,672328204955910,ibc/987C17B11ABC2B20019178ACE62929FE9840202CE79498E29FE8E5CB02B7C0A4,92000000,uosmo,2586429
4708473,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dsrgcrmdxu9gxatfqvjfgx34fsvu0yres606lq,625,271256014411149327545,ibc/E97634A40119F1898989C2A23224ED83FDD0A57EA46B3A094E287288D1672B44,23021930,uosmo,247857
4708477,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ay86636pznjkrf55lvmmu9tqz4qafm7t0pptu4,9,95519436215917606240360,ibc/E6931F78057F7CC5DA0FD6CEF82FF39373A6E0452BF1FD76910B93292CF356C1,54628657646,uosmo,84787910
4708477,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ed7an6qatn7kc2a0huh7w8vgl2ycdn4jmax4re,701,671259402337283,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,69855,uosmo,4
4708478,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo124tm37a3a6yvzja3pa55n22sl86hs4llkfw52y,690,93703354199582286613,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,99999997,uosmo,8552068
4708479,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1c0mqqtewyu6ftuea3sfr3xvc0wnltuwqu7kl0s,605,32250130999109767997,ibc/B9E0A1A524E98BB407D3CED8720EFEFD186002F90C1B1B7964811DD0CCC12228,118625985,uosmo,4854
4708480,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo12rgsk2tujy3s6lf27cmnnx3te6qg02pgvservp,641,2096601228600911851456,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,830866578,uosmo,22111540
4708481,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1s8y8xlc48yxmwn5yp8ygy4krkd6kn950dkpcmz,712,735688830471523044,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,13531,uosmo,3609967
4708482,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,669,1572808955092576533,ibc/6BDB4C8CCD45033F9604E4B93ED395008A753E01EECD6992E7D1EA23D9D3B788,1028609,uosmo,67787
4708486,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo133yra9fxttjsu22vcjgdfx2vvsve9q4g3369cx,712,2488390379331632815,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,45765,uosmo,12210331
4708490,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1khapknlvmld28rgxh4d50cscc3ecv2fp0drw3v,1,269373560099089316257,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,2431791,uosmo,19051048
4708491,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo16at95zmfk8xymcldqtshjsvfd2wzjk2udp0ycu,712,67967342370416772,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,1250,uosmo,333509
4708493,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1tew2mp3racvkcye5qj5vyyqf22sgr6zefwcaln,641,93516901068233889938,ibc/67795E528DF67C5606FC20F824EA39A6EF55BA133F4DC79C90A8C47A0901E17C,37058663,uosmo,986228
4708494,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1ew02nl40jqspvfe23xmdc4xmqvnelz3929nrrx,690,149051077694835277152723,ibc/CBA34207E969623D95D057D9B11B0C8B32B89A71F170577D982FDDE623813FFC,160602567671,uosmo,13748530000
4708498,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1vrml8rkxcstrneqv208wmd9f3yd5uwkwc84aga,701,5141552848463867673,ibc/67C89B8B0A70C08F093C909A4DD996DD10E0494C87E28FD9A551697BF173D4CA,535057714,uosmo,30638
4708506,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo103w2uwpdf9p708c83nkyd0ys6fgqt94tdvjtgn,712,29789550546145898001,ibc/D1542AA8762DB13087D8364F3EA6509FD6F009A34F00426AF9E4F9FA85CBBF1F,547846,uosmo,146180100
4708509,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1dedpa2xuf7gs8rkzula44ry8fql9jerjc2csgu,722,1643027777863021864,ibc/6AE98883D4D5D5FF9E50D7130F1305DA2FFA0C652D1DD9C123657C6B4EB2DF8A,112393382751657594,uosmo,223662
4708511,0,/osmosis.gamm.v1beta1.MsgJoinPool,osmo1d6z386l0prh50lh6ju9harvx6hzq400h3jzztf,1,98995407041222050548,ibc/27394FB092D2ECCD56123C74F36E4C1F926001CEADA9CA97EA622B25F41E5EB2,893866,uosmo,6999919
